id,bg_year_id,bg_make_id,bg_model_id,bg_submodel_id,,,,
3244,13,11,54,2147,,,,
3245,19,41,,,,,,
3246,13,13,60,,,,,
3247,13,37,214,,,,,
3248,13,43,,,,,,
3249,13,44,252,,,,,
3250,13,15,,,,,,
3251,13,17,,,,,,
3252,19,33,,,,,,
3253,19,15,69,,,,,
3254,61,35,191,,,,,
3255,,35,191,,,,,
3256,19,2,349,,,,,
3257,19,49,272,,,,,
3258,19,8,34,,,,,
3259,19,29,135,,,,,
3260,19,16,,,,,,
3261,19,5,,,,,,
3262,13,32,,,,,,
3263,19,33,,,,,,
3264,19,35,197,,,,,
3265,19,37,212,,,,,
3266,19,3,8,,,,,
3267,19,8,35,,,,,
3268,19,,,,,,,
3269,19,10,,,,,,
3270,19,15,70,,,,,
3271,19,17,80,,,,,
3272,19,18,99,,,,,
3273,13,47,262,,,,,
3274,13,16,73,,,,,
3275,19,,,,,,,
3276,65,,,,,,,
3277,19,2,159,,,,,
3278,19,35,,,,,,
3279,19,33,174,,,,,
3280,61,,,,,,,
3281,,,,,,,,
3282,19,4,12,,,,,
3283,13,15,70,,,,,
3284,14,42,240,,,,,
3285,19,37,212,,,,,
3286,19,5,,,,,,
3287,13,4,9,,,,,
3288,13,,,,,,,
3289,19,17,86,,,,,
3290,19,27,118,,,,,
3291,19,31,,,,,,
3292,19,47,264,,,,,
3293,19,3,,,,,,
3294,19,4,9,,,,,
3295,19,13,60,,,,,
3296,19,19,,,,,,
3297,61,31,,,,,,
3298,,31,,,,,,
3299,19,2,151,2427,,,,
3300,19,,,,,,,
3301,19,31,,,,,,
3302,19,35,195,,,,,
3303,19,33,178,,,,,
3304,19,2,151,2427,,,,
3305,19,4,16,,,,,
3306,19,35,195,,,,,
3307,19,35,195,,,,,
3308,19,33,178,,,,,
3309,19,25,,,,,,
3310,19,29,127,,,,,
3311,19,2,349,,,,,
3312,19,2,151,2427,,,,
3313,19,33,178,,,,,
3314,19,42,241,,,,,
3315,19,11,54,,,,,
3316,19,19,291,,,,,
3317,19,2,,,,,,
3318,19,33,,,,,,
3319,19,35,196,,,,,
3320,19,8,34,,,,,
3321,19,17,93,,,,,
3322,19,35,204,,,,,
3323,13,2,156,,,,,
3324,19,18,98,,,,,
3325,19,2,,,,,,
3326,19,36,210,,,,,
3327,19,33,,,,,,
3328,19,34,,,,,,
3329,19,11,54,,,,,
3330,19,2,151,2427,,,,
3331,19,16,73,,,,,
3332,13,10,,,,,,
3333,19,17,81,,,,,
3334,19,,,,,,,
3335,19,40,233,,,,,
3336,61,27,122,,,,,
3337,,27,122,,,,,
3338,19,,,,,,,
3339,13,13,59,,,,,
3340,13,33,175,,,,,
3341,19,29,,,,,,
3342,19,33,,,,,,
3343,19,35,193,,,,,
3344,19,36,208,,,,,
3345,13,12,,,,,,
3346,61,33,,,,,,
3347,,33,,,,,,
3348,13,2,349,,,,,
3349,19,27,117,,,,,
3350,13,29,126,,,,,
3351,13,35,,,,,,
3352,13,11,54,2147,,,,
3353,13,3,7,,,,,
3354,19,29,127,,,,,
3355,19,31,147,,,,,
3356,13,40,,,,,,
3357,19,47,264,,,,,
3358,19,4,12,,,,,
3359,20,23,,,,,,
3360,13,37,217,2316,,,,
3361,13,18,99,,,,,
3362,19,35,,,,,,
3363,13,10,,,,,,
3364,61,37,,,,,,
3365,,37,,,,,,
3366,61,4,12,,,,,
3367,19,29,126,,,,,
3368,13,4,11,,,,,
3369,13,13,59,,,,,
3370,19,19,291,,,,,
3371,13,7,28,,,,,
3372,13,28,123,,,,,
3373,13,,,,,,,
3374,13,,,,,,,
3375,13,,,,,,,
3376,19,34,,,,,,
3377,13,32,,,,,,
3378,19,2,151,2427,,,,
3379,61,42,240,,,,,
3380,,42,240,,,,,
3381,19,4,17,,,,,
3382,19,,,,,,,
3383,13,35,193,,,,,
3384,13,35,193,,,,,
3385,13,18,97,,,,,
3386,13,19,293,,,,,
3387,13,31,142,,,,,
3388,13,27,118,,,,,
3389,13,2,349,,,,,
3390,13,35,195,,,,,
3391,13,2,349,,,,,
3392,13,35,195,,,,,
3393,13,17,89,,,,,
3394,13,17,89,,,,,
3395,19,4,17,,,,,
3396,19,4,17,,,,,
3397,13,18,,,,,,
3398,13,33,,,,,,
3399,13,34,,,,,,
3400,13,,,,,,,
3401,13,29,127,,,,,
3402,13,33,173,,,,,
3403,13,35,,,,,,
3404,13,37,217,2316,,,,
3405,13,10,,,,,,
3406,13,4,12,,,,,
3407,13,18,95,,,,,
3408,13,18,96,,,,,
3409,13,4,9,,,,,
3410,13,15,69,,,,,
3411,19,18,99,,,,,
3412,,18,99,,,,,
3413,19,2,151,2427,,,,
3414,,2,151,,,,,
3415,13,2,159,,,,,
3416,13,27,117,,,,,
3417,13,29,126,,,,,
3418,13,35,,,,,,
3419,13,40,233,,,,,
3420,13,13,59,,,,,
3421,13,18,97,,,,,
3422,13,35,195,,,,,
3423,13,37,213,3145,,,,
3424,13,39,227,,,,,
3425,13,41,,,,,,
3426,61,11,55,,,,,
3427,,11,55,,,,,
3428,13,31,142,,,,,
3429,13,46,257,,,,,
3430,13,47,267,,,,,
3431,13,48,268,,,,,
3432,13,4,14,,,,,
3433,14,4,15,,,,,
3434,14,,,,,,,
3435,13,37,214,,,,,
3436,19,37,212,,,,,
3437,,37,212,,,,,
3438,14,30,,,,,,
3439,13,32,,,,,,
3440,13,11,54,2147,,,,
3441,56,34,,,,,,
3442,20,34,,,,,,
3443,13,,,,,,,
3444,13,10,,,,,,
3445,13,37,213,3145,,,,
3446,13,18,98,2018,,,,
3447,14,27,119,2448,,,,
3448,13,13,59,,,,,
3449,13,46,,,,,,
3450,13,27,118,,,,,
3451,13,29,127,,,,,
3452,13,4,12,,,,,
3453,13,13,60,,,,,
3454,13,19,297,,,,,
3455,19,,,,,,,
3456,,,,,,,,
3457,13,29,130,,,,,
3458,13,2,,,,,,
3459,13,43,,,,,,
3460,13,8,41,,,,,
3461,13,34,,,,,,
3462,13,42,,,,,,
3463,14,2,153,,,,,
3464,13,25,,,,,,
3465,13,33,178,,,,,
3466,13,39,,,,,,
3467,61,35,195,,,,,
3468,,35,195,,,,,
3469,,35,195,,,,,
3470,,35,195,,,,,
3471,13,35,203,,,,,
3472,13,36,315,,,,,
3473,13,35,,,,,,
3474,13,,,,,,,
3475,13,,,,,,,
3476,13,2,349,,,,,
3477,13,35,195,,,,,
3478,13,10,,,,,,
3479,14,37,219,2482,,,,
3480,13,7,26,,,,,
3481,13,8,34,,,,,
3482,13,17,94,,,,,
3483,13,49,272,,,,,
3484,13,47,262,,,,,
3485,,47,262,,,,,
3486,14,27,120,,,,,
3487,13,29,135,,,,,
3488,13,4,9,,,,,
3489,13,13,59,,,,,
3490,14,2,,,,,,
3491,13,25,,,,,,
3492,13,17,81,,,,,
3493,13,2,154,,,,,
3494,13,33,,,,,,
3495,13,37,212,,,,,
3496,13,39,227,,,,,
3497,13,7,28,,,,,
3498,14,8,33,,,,,
3499,13,,,,,,,
3500,13,17,80,,,,,
3501,13,,,,,,,
3502,56,,,,,,,
3503,13,2,,,,,,
3504,14,40,,,,,,
3505,14,35,194,2366,,,,
3506,14,29,,,,,,
3507,14,37,219,2482,,,,
3508,13,4,17,,,,,
3509,13,11,55,3557,,,,
3510,14,17,,,,,,
3511,14,35,194,2366,,,,
3512,13,,,,,,,
3513,13,39,225,,,,,
3514,13,16,,,,,,
3515,14,33,175,2401,,,,
3516,14,,,,,,,
3517,14,29,130,,,,,
3518,14,27,118,2478,,,,
3519,13,27,122,,,,,
3520,14,29,128,,,,,
3521,13,42,241,,,,,
3522,13,47,260,,,,,
3523,13,4,15,,,,,
3524,14,34,,,,,,
3525,14,10,,,,,,
3526,14,19,,,,,,
3527,14,36,210,,,,,
3528,13,35,195,,,,,
3529,14,30,,,,,,
3530,14,17,79,,,,,
3531,14,48,,,,,,
3532,14,2,151,,,,,
3533,13,25,,,,,,
3534,13,37,,,,,,
3535,13,5,,,,,,
3536,14,7,26,,,,,
3537,13,15,69,,,,,
3538,14,17,,,,,,
3539,13,18,96,,,,,
3540,14,4,14,,,,,
3541,14,13,60,,,,,
3542,13,4,14,,,,,
3543,,4,14,,,,,
3544,14,7,,,,,,
3545,14,33,,,,,,
3546,14,9,,,,,,
3547,14,29,133,,,,,
3548,14,42,241,,,,,
3549,14,4,12,3156,,,,
3550,14,15,69,,,,,
3551,14,25,,,,,,
3552,14,27,119,2448,,,,
3553,14,37,219,2482,,,,
3554,14,3,3,3335,,,,
3555,14,37,213,2324,,,,
3556,14,,,,,,,
3557,14,4,10,2107,,,,
3558,14,4,13,,,,,
3559,14,32,,,,,,
3560,14,,,,,,,
3561,14,35,197,,,,,
3562,14,14,,,,,,
3563,14,15,71,,,,,
3564,14,18,99,2016,,,,
3565,14,35,195,2378,,,,
3566,14,29,129,2123,,,,
3567,14,,,,,,,
3568,14,16,73,,,,,
3569,14,16,73,,,,,
3570,14,3,3,3335,,,,
3571,14,35,195,2378,,,,
3572,14,39,228,2306,,,,
3573,14,35,195,2378,,,,
3574,14,2,349,,,,,
3575,14,42,240,,,,,
3576,14,11,55,2169,,,,
3577,14,37,216,2318,,,,
3578,14,2,153,,,,,
3579,14,33,,,,,,
3580,14,5,,,,,,
3581,14,27,119,2448,,,,
3582,14,37,,,,,,
3583,14,35,195,2378,,,,
3584,14,17,,,,,,
3585,14,25,112,,,,,
3586,14,32,,,,,,
3587,14,40,,,,,,
3588,14,47,263,,,,,
3589,14,48,,,,,,
3590,14,3,,,,,,
3591,14,7,,,,,,
3592,14,10,,,,,,
3593,14,19,,,,,,
3594,14,18,96,2011,,,,
3595,14,2,156,,,,,
3596,14,2,,,,,,
3597,14,37,217,,,,,
3598,14,37,217,,,,,
3599,14,27,118,2478,,,,
3600,14,29,127,2479,,,,
3601,14,42,,,,,,
3602,14,47,264,2483,,,,
3603,14,48,,,,,,
3604,11,,,,,,,
3605,14,13,60,,,,,
3606,14,19,293,,,,,
3607,11,29,,,,,,
3608,14,2,151,,,,,
3609,20,33,178,,,,,
3610,14,14,,,,,,
3611,14,31,,,,,,
3612,14,7,29,,,,,
3613,11,41,,,,,,
3614,13,5,,,,,,
3615,13,5,,,,,,
3616,11,32,168,2415,,,,
3617,14,2,,,,,,
3618,14,,,,,,,
3619,14,33,,,,,,
3620,14,35,194,2366,,,,
3621,14,37,213,2324,,,,
3622,14,39,225,,,,,
3623,14,44,,,,,,
3624,14,3,7,,,,,
3625,14,7,,,,,,
3626,14,8,39,2206,,,,
3627,14,14,,,,,,
3628,14,16,,,,,,
3629,14,17,,,,,,
3630,,,,,,,,
3631,11,8,37,2203,,,,
3632,14,4,14,,,,,
3633,13,4,,,,,,
3634,13,4,14,,,,,
3635,13,4,,,,,,
3636,14,33,,,,,,
3637,13,7,28,,,,,
3638,13,7,28,,,,,
3639,14,18,96,2011,,,,
3640,14,27,122,2055,,,,
3641,11,35,190,2345,,,,
3642,14,2,158,,,,,
3643,14,35,,,,,,
3644,14,35,191,,,,,
3645,14,36,210,,,,,
3646,14,45,,,,,,
3647,14,3,3,3335,,,,
3648,11,17,,,,,,
3649,11,29,126,2094,,,,
3650,11,19,297,2003,,,,
3651,13,31,,,,,,
3652,14,33,175,2401,,,,
3653,14,33,175,2401,,,,
3654,13,2,156,,,,,
3655,13,2,156,,,,,
3656,11,27,119,2456,,,,
3657,14,4,11,2111,,,,
3658,11,2,151,,,,,
3659,11,27,119,2456,,,,
3660,14,29,,,,,,
3661,11,4,17,,,,,
3662,14,11,55,2169,,,,
3663,11,27,,,,,,
3664,11,33,,,,,,
3665,11,8,39,2208,,,,
3666,11,29,128,2343,,,,
3667,11,41,,,,,,
3668,11,13,60,,,,,
3669,14,26,,,,,,
3670,11,34,,,,,,
3671,11,11,54,2149,,,,
3672,11,35,192,2355,,,,
3673,14,12,,,,,,
3674,11,8,34,,,,,
3675,11,29,126,2094,,,,
3676,11,33,175,,,,,
3677,14,43,242,2256,,,,
3678,14,43,242,2256,,,,
3679,11,32,168,2415,,,,
3680,11,48,269,,,,,
3681,11,44,250,3336,,,,
3682,12,,,,,,,
3683,11,19,297,2003,,,,
3684,11,10,,,,,,
3685,11,47,266,2215,,,,
3686,11,,,,,,,
3687,11,9,,,,,,
3688,11,17,,,,,,
3689,11,17,81,,,,,
3690,11,17,,,,,,
3691,11,2,,,,,,
3692,11,32,,,,,,
3693,11,3,,,,,,
3694,11,8,38,,,,,
3695,11,17,92,,,,,
3696,11,37,213,2327,,,,
3697,11,47,260,2220,,,,
3698,11,4,9,2099,,,,
3699,11,17,90,2030,,,,
3700,11,31,,,,,,
3701,11,13,60,,,,,
3702,11,13,60,,,,,
3703,14,,,,,,,
3704,14,,,,,,,
3705,11,25,109,2038,,,,
3706,11,29,129,,,,,
3707,11,40,,,,,,
3708,11,46,,,,,,
3709,11,47,262,,,,,
3710,11,4,14,,,,,
3711,11,7,,,,,,
3712,11,32,,,,,,
3713,12,31,142,2383,,,,
3714,11,25,,,,,,
3715,11,,,,,,,
3716,14,8,34,2197,,,,
3717,14,8,34,2197,,,,
3718,14,29,135,,,,,
3719,14,11,54,,,,,
3720,11,35,192,2355,,,,
3721,11,27,117,2007,,,,
3722,11,29,126,2094,,,,
3723,11,47,266,2215,,,,
3724,11,4,9,2099,,,,
3725,11,13,59,,,,,
3726,11,19,292,2238,,,,
3727,11,33,,,,,,
3728,11,15,71,2224,,,,
3729,11,39,,,,,,
3730,11,39,,,,,,
3731,11,47,261,2222,,,,
3732,11,2,151,,,,,
3733,14,33,178,,,,,
3734,14,35,195,2378,,,,
3735,11,17,91,2032,,,,
3736,13,29,126,,,,,
3737,,29,126,,,,,
3738,11,3,3,2293,,,,
3739,11,,,,,,,
3740,11,23,105,,,,,
3741,11,2,,,,,,
3742,11,35,190,2345,,,,
3743,11,37,214,2322,,,,
3744,11,39,226,2309,,,,
3745,11,43,,,,,,
3746,11,44,252,,,,,
3747,11,3,4,2301,,,,
3748,11,8,41,2209,,,,
3749,11,15,68,2191,,,,
3750,11,16,73,2231,,,,
3751,11,17,,,,,,
3752,11,11,54,2149,,,,
3753,11,17,89,2029,,,,
3754,,17,89,,,,,
3755,14,48,,,,,,
3756,,48,,,,,,
3757,11,35,,,,,,
3758,11,36,208,,,,,
3759,11,26,,,,,,
3760,11,29,,,,,,
3761,11,34,,,,,,
3762,12,15,286,2196,,,,
3763,12,,,,,,,
3764,11,27,117,2007,,,,
3765,11,29,126,2094,,,,
3766,11,15,71,2224,,,,
3767,11,18,99,2009,,,,
3768,13,29,,,,,,
3769,11,4,10,2108,,,,
3770,11,35,193,,,,,
3771,11,2,349,2066,,,,
3772,11,32,,,,,,
3773,11,35,195,,,,,
3774,11,7,26,2460,,,,
3775,11,17,81,,,,,
3776,11,27,300,2163,,,,
3777,11,4,15,,,,,
3778,12,41,,,,,,
3779,11,29,126,2094,,,,
3780,14,35,194,2366,,,,
3781,13,11,54,2147,,,,
3782,,11,54,,,,,
3783,12,29,135,2137,,,,
3784,11,4,11,2109,,,,
3785,12,42,,,,,,
3786,12,2,160,2443,,,,
3787,12,35,192,2353,,,,
3788,11,17,85,2025,,,,
3789,12,5,20,2145,,,,
3790,11,44,247,,,,,
3791,12,18,99,,,,,
3792,11,35,195,,,,,
3793,13,18,98,2018,,,,
3794,,18,98,,,,,
3795,11,35,196,2393,,,,
3796,11,36,208,,,,,
3797,11,36,208,,,,,
3798,11,42,240,2272,,,,
3799,11,9,,,,,,
3800,11,11,54,2166,,,,
3801,12,35,,,,,,
3802,12,2,,,,,,
3803,12,48,,,,,,
3804,11,35,195,,,,,
3805,12,30,,,,,,
3806,14,49,272,,,,,
3807,11,2,151,,,,,
3808,11,2,151,,,,,
3809,11,25,112,,,,,
3810,12,29,,,,,,
3811,12,2,151,2424,,,,
3812,12,4,17,,,,,
3813,12,11,55,,,,,
3814,12,43,243,2263,,,,
3815,12,25,,,,,,
3816,12,18,,,,,,
3817,11,37,219,2313,,,,
3818,11,37,219,2313,,,,
3819,14,27,119,2448,,,,
3820,,27,119,,,,,
3821,12,16,73,,,,,
3822,14,2,151,,,,,
3823,59,,,,,,,
3824,61,2,151,,,,,
3825,20,11,54,,,,,
3826,11,,,,,,,
3827,11,4,11,2109,,,,
3828,12,2,151,2424,,,,
3829,11,11,54,2149,,,,
3830,12,44,246,,,,,
3831,12,29,133,,,,,
3832,12,,,,,,,
3833,14,27,118,2478,,,,
3834,11,29,127,2132,,,,
3835,11,31,148,2382,,,,
3836,12,40,,,,,,
3837,12,42,,,,,,
3838,11,47,264,2213,,,,
3839,11,4,12,2114,,,,
3840,12,25,113,,,,,
3841,12,3,7,,,,,
3842,12,4,15,,,,,
3843,12,27,120,,,,,
3844,12,29,126,2093,,,,
3845,12,15,286,2196,,,,
3846,12,27,117,2006,,,,
3847,12,17,80,2034,,,,
3848,12,33,,,,,,
3849,12,7,29,2185,,,,
3850,12,4,9,,,,,
3851,12,3,7,,,,,
3852,12,18,97,,,,,
3853,12,26,,,,,,
3854,12,34,,,,,,
3855,12,97,,,,,,
3856,11,33,,,,,,
3857,11,3,7,,,,,
3858,12,8,39,2205,,,,
3859,12,15,69,,,,,
3860,12,18,97,,,,,
3861,12,37,214,2323,,,,
3862,12,14,,,,,,
3863,12,9,,,,,,
3864,12,29,,,,,,
3865,14,35,194,2366,,,,
3866,,35,194,,,,,
3867,11,4,9,2099,,,,
3868,11,4,11,2109,,,,
3869,11,4,12,2114,,,,
3870,14,3,,,,,,
3871,,3,,,,,,
3872,12,27,303,,,,,
3873,12,40,,,,,,
3874,11,,,,,,,
3875,12,35,190,,,,,
3876,12,2,151,2424,,,,
3877,12,30,404,2350,,,,
3878,12,2,153,2438,,,,
3879,12,33,,,,,,
3880,12,35,197,2394,,,,
3881,12,37,212,2330,,,,
3882,12,39,,,,,,
3883,12,8,33,2194,,,,
3884,12,17,80,2034,,,,
3885,12,27,117,2006,,,,
3886,,,,,,,,
3887,11,43,243,,,,,
3888,11,46,,,,,,
3889,11,4,9,2099,,,,
3890,11,14,64,,,,,
3891,11,50,274,,,,,
3892,12,29,135,2142,,,,
3893,11,36,208,,,,,
3894,12,27,117,2006,,,,
3895,12,29,126,2093,,,,
3896,10,31,141,2375,,,,
3897,12,42,,,,,,
3898,12,47,266,2216,,,,
3899,12,48,,,,,,
3900,12,13,59,2174,,,,
3901,10,10,50,2101,,,,
3902,14,,,,,,,
3903,14,,,,,,,
3904,12,39,227,2310,,,,
3905,12,18,96,2010,,,,
3906,12,37,216,,,,,
3907,,37,216,,,,,
3908,12,35,194,,,,,
3909,12,4,14,2127,,,,
3910,12,35,194,,,,,
3911,12,37,213,2326,,,,
3912,12,18,96,2010,,,,
3913,11,,,,,,,
3914,12,31,142,2383,,,,
3915,12,11,54,,,,,
3916,12,47,266,2216,,,,
3917,,47,266,,,,,
3918,11,29,135,2140,,,,
3919,12,,,,,,,
3920,12,27,118,2051,,,,
3921,10,4,16,,,,,
3922,12,44,248,,,,,
3923,12,2,156,2441,,,,
3924,12,33,,,,,,
3925,12,35,193,2361,,,,
3926,12,17,94,,,,,
3927,12,47,261,,,,,
3928,12,4,11,,,,,
3929,12,32,,,,,,
3930,12,,,,,,,
3931,11,29,129,,,,,
3932,,29,129,,,,,
3933,11,35,194,2365,,,,
3934,12,2,151,2424,,,,
3935,12,42,,,,,,
3936,12,25,,,,,,
3937,10,39,,,,,,
3938,10,7,26,,,,,
3939,12,17,,,,,,
3940,12,18,98,2017,,,,
3941,10,40,233,2285,,,,
3942,10,37,213,2325,,,,
3943,,37,213,,,,,
3944,12,19,292,2236,,,,
3945,14,37,216,2318,,,,
3946,,37,216,,,,,
3947,12,29,129,2122,,,,
3948,10,35,195,,,,,
3949,10,37,218,2315,,,,
3950,12,32,168,2414,,,,
3951,12,35,194,,,,,
3952,12,3,7,,,,,
3953,12,10,50,,,,,
3954,12,16,,,,,,
3955,12,17,87,,,,,
3956,10,29,128,2340,,,,
3957,10,48,268,2259,,,,
3958,11,36,208,,,,,
3959,,36,208,,,,,
3960,14,27,345,,,,,
3961,12,3,,,,,,
3962,12,19,293,2239,,,,
3963,12,47,266,,,,,
3964,12,25,,,,,,
3965,12,29,126,2115,,,,
3966,10,5,,,,,,
3967,10,46,257,2247,,,,
3968,10,15,68,2190,,,,
3969,12,18,99,,,,,
3970,10,6,25,2148,,,,
3971,10,6,25,2148,,,,
3972,12,35,,,,,,
3973,10,29,135,2139,,,,
3974,10,8,32,,,,,
3975,12,2,159,2442,,,,
3976,10,35,191,2347,,,,
3977,12,36,209,2335,,,,
3978,12,17,91,2031,,,,
3979,12,47,263,2429,,,,
3980,10,38,222,2312,,,,
3981,11,19,292,2238,,,,
3982,,19,292,,,,,
3983,10,8,33,2195,,,,
3984,10,2,160,,,,,
3985,10,48,269,,,,,
3986,10,3,7,,,,,
3987,10,2,,,,,,
3988,10,33,,,,,,
3989,10,35,195,,,,,
3990,10,7,31,2188,,,,
3991,10,17,,,,,,
3992,10,37,212,2329,,,,
3993,10,25,112,,,,,
3994,12,27,117,2006,,,,
3995,12,29,126,2093,,,,
3996,10,40,233,2285,,,,
3997,12,4,9,,,,,
3998,12,18,99,,,,,
3999,12,28,123,2087,,,,
4000,10,4,11,,,,,
4001,12,15,286,2196,,,,
4002,,15,286,,,,,
4003,10,8,35,,,,,
4004,10,32,168,2413,,,,
4005,10,33,178,2411,,,,
4006,10,33,,,,,,
4007,10,35,194,2368,,,,
4008,10,37,213,2325,,,,
4009,10,39,225,,,,,
4010,10,44,250,,,,,
4011,10,3,7,,,,,
4012,10,7,29,2184,,,,
4013,10,8,39,2207,,,,
4014,10,16,,,,,,
4015,10,17,83,2028,,,,
4016,11,3,4,2301,,,,
4017,,3,4,,,,,
4018,10,4,12,,,,,
4019,10,46,,,,,,
4020,10,3,8,2286,,,,
4021,10,34,,,,,,
4022,10,27,117,,,,,
4023,10,48,,,,,,
4024,10,15,,,,,,
4025,10,27,119,,,,,
4026,10,35,195,,,,,
4027,12,37,219,,,,,
4028,10,8,32,,,,,
4029,12,5,,,,,,
4030,,5,,,,,,
4031,10,48,,,,,,
4032,10,33,,,,,,
4033,10,25,,,,,,
4034,10,44,249,,,,,
4035,10,2,160,,,,,
4036,10,29,130,2119,,,,
4037,10,25,109,2039,,,,
4038,10,29,129,2128,,,,
4039,10,36,,,,,,
4040,10,46,,,,,,
4041,10,47,265,2214,,,,
4042,10,48,,,,,,
4043,10,18,288,2013,,,,
4044,10,19,294,2096,,,,
4045,10,13,59,2173,,,,
4046,10,40,233,2285,,,,
4047,10,14,,,,,,
4048,10,15,286,,,,,
4049,10,18,98,2019,,,,
4050,10,40,234,2282,,,,
4051,10,33,,,,,,
4052,10,37,212,2329,,,,
4053,10,39,227,2311,,,,
4054,10,44,246,,,,,
4055,10,3,8,2286,,,,
4056,10,8,33,2195,,,,
4057,10,14,,,,,,
4058,10,15,70,2223,,,,
4059,10,17,80,2035,,,,
4060,10,18,99,2008,,,,
4061,10,37,215,2321,,,,
4062,10,8,36,2201,,,,
4063,4,8,35,1019,,,,
4064,10,4,12,,,,,
4065,10,27,118,2052,,,,
4066,10,29,127,2129,,,,
4067,10,40,232,2291,,,,
4068,10,42,,,,,,
4069,10,47,264,2212,,,,
4070,10,48,,,,,,
4071,12,4,12,,,,,
4072,11,29,135,2140,,,,
4073,,29,135,,,,,
4074,10,33,,,,,,
4075,10,15,286,,,,,
4076,10,10,,,,,,
4077,10,35,195,,,,,
4078,10,40,233,2284,,,,
4079,4,3,6,992,,,,
4080,10,30,,,,,,
4081,10,37,218,2315,,,,
4082,4,7,27,1010,,,,
4083,10,8,36,2201,,,,
4084,10,17,85,2026,,,,
4085,12,5,,,,,,
4086,10,2,151,2181,,,,
4087,10,,,,,,,
4088,10,2,,,,,,
4089,4,27,,,,,,
4090,10,29,133,2253,,,,
4091,10,42,,,,,,
4092,10,4,12,,,,,
4093,4,27,120,855,,,,
4094,10,29,135,2139,,,,
4095,10,4,9,2103,,,,
4096,4,33,,,,,,
4097,10,35,194,2368,,,,
4098,10,3,7,,,,,
4099,10,8,39,2207,,,,
4100,12,9,,,,,,
4101,10,11,,,,,,
4102,10,4,15,2130,,,,
4103,10,7,29,2184,,,,
4104,4,15,286,,,,,
4105,4,31,146,877,,,,
4106,4,11,54,,,,,
4107,4,32,,,,,,
4108,10,2,156,2439,,,,
4109,4,17,92,1070,,,,
4110,10,25,,,,,,
4111,12,33,,,,,,
4112,,33,,,,,,
4113,10,39,224,,,,,
4114,10,34,,,,,,
4115,10,21,103,,,,,
4116,10,45,255,2250,,,,
4117,10,29,128,2340,,,,
4118,10,4,15,2130,,,,
4119,4,25,111,850,,,,
4120,4,47,262,2221,,,,
4121,4,10,,,,,,
4122,4,32,,,,,,
4123,10,4,9,2103,,,,
4124,10,27,119,2457,,,,
4125,10,29,130,2119,,,,
4126,10,37,219,2314,,,,
4127,4,8,32,1016,,,,
4128,10,11,55,2170,,,,
4129,10,11,56,2172,,,,
4130,10,19,292,2164,,,,
4131,10,42,241,,,,,
4132,10,20,101,2278,,,,
4133,10,27,122,,,,,
4134,10,15,68,2190,,,,
4135,10,35,,,,,,
4136,10,31,,,,,,
4137,12,27,117,2006,,,,
4138,,27,117,,,,,
4139,4,40,234,,,,,
4140,10,35,194,2368,,,,
4141,14,18,96,2011,,,,
4142,10,35,,,,,,
4143,10,33,,,,,,
4144,12,25,,,,,,
4145,12,37,213,2326,,,,
4146,12,25,,,,,,
4147,12,6,25,2146,,,,
4148,11,37,213,2327,,,,
4149,12,25,,,,,,
4150,12,4,,,,,,
4151,12,3,3,2290,,,,
4152,10,7,29,2184,,,,
4153,10,15,286,,,,,
4154,10,7,29,2184,,,,
4155,11,37,219,2313,,,,
4156,4,31,145,876,,,,
4157,4,8,38,1022,,,,
4158,4,2,,,,,,
4159,4,24,107,1090,,,,
4160,10,38,222,2312,,,,
4161,10,4,13,2125,,,,
4162,10,29,126,2092,,,,
4163,10,37,212,2329,,,,
4164,4,31,146,877,,,,
4165,10,42,240,,,,,
4166,10,47,261,,,,,
4167,10,4,16,,,,,
4168,10,11,54,2150,,,,
4169,4,35,193,,,,,
4170,4,8,42,1026,,,,
4171,10,33,178,2411,,,,
4172,10,15,,,,,,
4173,12,42,,,,,,
4174,,42,,,,,,
4175,10,17,81,,,,,
4176,4,30,,,,,,
4177,4,40,233,953,,,,
4178,4,31,145,876,,,,
4179,4,40,234,,,,,
4180,4,11,56,1040,,,,
4181,4,18,288,1076,,,,
4182,4,7,28,1011,,,,
4183,4,8,40,1024,,,,
4184,4,2,154,886,,,,
4185,4,22,104,1088,,,,
4186,10,29,135,2139,,,,
4187,12,17,80,2034,,,,
4188,,17,,,,,,
4189,10,19,,,,,,
4190,4,37,219,944,,,,
4191,10,4,11,,,,,
4192,10,6,25,2148,,,,
4193,4,14,,,,,,
4194,4,10,,,,,,
4195,4,27,122,1491,,,,
4196,4,29,128,859,,,,
4197,4,42,241,1520,,,,
4198,4,47,260,978,,,,
4199,4,4,15,999,,,,
4200,4,18,,,,,,
4201,4,33,179,913,,,,
4202,10,53,385,,,,,
4203,4,17,94,,,,,
4204,12,2,160,2443,,,,
4205,12,2,160,2443,,,,
4206,4,10,,,,,,
4207,4,34,,,,,,
4208,5,35,,,,,,
4209,4,11,54,,,,,
4210,4,3,7,,,,,
4211,4,29,127,858,,,,
4212,4,29,131,862,,,,
4213,4,25,112,851,,,,
4214,4,16,,,,,,
4215,4,18,288,1076,,,,
4216,4,18,99,1075,,,,
4217,4,2,156,889,,,,
4218,4,33,,,,,,
4219,4,35,193,,,,,
4220,4,8,40,1024,,,,
4221,4,17,94,,,,,
4222,4,33,175,906,,,,
4223,4,45,256,975,,,,
